Ticker,Name,Sector,Business Type,Price,Quality Score,Safety Score,Value Score,Composite Score,F-Score,Altman Z,Earnings Yield (EBIT/EV),ROC (Greenblatt),Acquirers Multiple,Net-Net Pass,NCAV per Share,EPV per Share,IV Bear,IV Base,IV Bull,MOS Bear,MOS Base,MOS Bull,Blended IV,MOS Blended,Upside Blended,Verdict,Reasons,Red Flags,Comparables IV,Justified PB IV,Quarters Stale,Latest Filing,Peer Group,Peer Count,Peer PE Median,Peer EV/EBIT Median,Peer PB Median
BEER,Jobubu Jarum Minahasa Tbk.,Consumer Non-Cyclicals,Ordinary,74.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Non-Cyclicals | Food & Beverage | Beverages,5,12.186474887692365,9.430863211296208,4.800185240922143
BEKS,Bank Pembangunan Daerah Banten Tbk.,Financials,Financial,22.0,23.3,83.3,70.0,58.9,6,,,,,False,,,,,,,,,15.705167163372458,-0.4008128516650451,-0.28612876530125186,SKIP,MOS -40% below watch threshold 10%,Earnings materially exceed cash generation,23.046995588284357,8.363338738460559,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BELI,Global Digital Niaga Tbk.,Consumer Cyclicals,Ordinary,254.0,45.0,34.6,20.0,33.2,3,-3.8293933376724922,-0.03846510452282582,-0.15501778401596225,-25.997589566059382,False,5.099826431887768,,,,,,,,94.81321085171572,-1.0,-0.6267196423160799,SKIP,MOS -100% below watch threshold 10%,Interest coverage -5.5x,94.81321085171572,,0.45,2026-06-30,Consumer Cyclicals | Retailing,18,10.694931239689799,10.050352905588877,1.422027519184855
BELL,Trisula Textile Industries Tbk.,Consumer Cyclicals,Ordinary,119.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Cyclicals,49,11.174937874788398,8.450289443602555,1.219026001317649
BESS,Batulicin Nusantara Maritim Tbk.,Transportation & Logistic,Cyclical,915.0,50.0,100.0,25.0,58.3,9,15.223072917828013,0.019927048560119714,0.12112637151974494,50.183046274163964,False,67.25955554137263,176.7469210309755,142.27635130535842,194.7068725849731,251.57652941376932,-5.431146087210203,-3.6993718704031866,-2.6370642449522563,217.99505544338842,-1.0,-0.7617540377667886,SKIP,MOS -100% below watch threshold 10%,,302.2674013696868,,1.45,2026-03-31,Transportation & Logistic | Transportation | Passenger Marine Transportation | Passenger Marine Transportation,10,18.1436746865216,9.323868477410677,1.8682050333418738
BEST,Bekasi Fajar Industrial Estate Tbk.,Properties & Real Estate,Cyclical,110.0,50.0,73.1,84.2,69.1,5,8.38612005196207,0.14908416173544697,0.050610114925632735,6.707620637626962,False,106.71177126596528,44.78043616783169,,26.027320283233163,63.39714727927951,,-3.2263282890041567,-0.7350938444505057,92.40558435859215,-0.19040424627509936,-0.15994923310370768,SKIP,MOS -19% below watch threshold 10%,,216.03300739343226,,0.45,2026-06-30,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
BFIN,BFI Finance Indonesia Tbk.,Financials,Financial,900.0,70.0,85.2,75.0,76.7,5,6.891604170880833,0.08858156448587239,0.1404131782104254,11.28903068944427,False,670.0862808791619,8.701258188786612,315.20046702913686,959.868669617837,1648.2057873738358,-1.8553257185269485,0.06237173012603188,0.4539516807339862,790.4066624740046,-0.13865436961647543,-0.12177037502888377,SKIP,MOS -14% below watch threshold 10%,,866.8480595990292,713.9652653489802,0.45,2026-06-30,Financials | Financing Service | Consumer Financing | Consumer Financing,10,7.989408923865265,19.754981122137107,0.6942929524188031
BGTG,Bank Ganesha Tbk.,Financials,Financial,112.0,51.7,72.2,62.5,62.1,4,,,,,False,,,122.03657445078444,165.00284633809085,210.6054525148731,0.08224234821366644,0.3212238304634334,0.4681999033615215,87.41416860946767,-0.28125682348329845,-0.21951635170118156,SKIP,MOS -28% below watch threshold 10%,,124.25414865615198,50.574188562783355,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BHAT,Bhakti Multi Artha Tbk.,Financials,Financial,1770.0,100.0,88.9,20.0,69.6,7,,,,,False,26.951595132030615,26.264123957600834,35.75764323922169,55.678844459146184,76.71833840258071,-48.49990658384694,-30.78945283784976,-22.07140687421952,92.53955838114852,-1.0,-0.9477177636264698,SKIP,Filings 4.5 quarters stale - not screenable,,92.53955838114852,,4.45,2025-06-30,Financials | Holding & Investment Companies | Investment Companies | Investment Companies,13,14.566398170997925,15.07996983497698,0.7997799244128763
BHIT,MNC Asia Holding Tbk.,Financials,Financial,27.0,15.0,68.9,100.0,61.3,6,1.207471257826553,0.09999244719191581,0.05501803655609948,10.000755337857639,False,-53.6565417337068,99.98302809114654,11.781701196104871,65.61010117255938,124.36057991188103,-1.2916894216368708,0.5884780008342311,0.7828894009731093,113.32760204001437,0.7617526576582228,3.1973185940746065,WATCH,Cheap but business economics poor - value trap risk,,135.68214361826543,90.97306046176331,0.45,2026-06-30,Financials | Holding & Investment Companies,15,8.175491053429136,13.040271436914992,0.6884651097364434
BIKA,Binakarya Jaya Abadi Tbk.,Properties & Real Estate,Cyclical,55.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
BIKE,Sepeda Bersama Indonesia Tbk.,Consumer Cyclicals,Ordinary,510.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Cyclicals,49,11.174937874788398,8.450289443602555,1.219026001317649
BIMA,Primarindo Asia Infrastructure Tbk.,Consumer Cyclicals,Ordinary,82.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Cyclicals,49,11.174937874788398,8.450289443602555,1.219026001317649
BINA,Bank Ina Perdana Tbk.,Financials,Financial,4080.0,27.5,44.7,20.0,30.7,4,,,,,False,,,6155.096852141206,9283.900882047414,12646.360343668763,0.3371347197273315,0.5605295605977837,0.6773775308369574,380.76266534197157,-1.0,-0.9066758173181442,SKIP,MOS -100% below watch threshold 10%,,380.76266534197157,,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BINO,Perma Plasindo Tbk.,Basic Materials,Cyclical,113.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Basic Materials | Containers & Packaging | Containers & Packaging | Containers & Packaging,9,19.006084751788784,13.236591015696982,0.9401486583379153
BIPI,Astrindo Nusantara Infrastruktur Tbk.,Energy,Cyclical,163.0,56.7,30.7,52.3,46.6,3,0.8616216500294258,0.12734956911556353,0.0675717423365341,7.852401911878859,False,-109.91370875865607,,,3.725778098506946,68.90148906509626,,-42.7492506774142,-1.3656963327164384,109.0072545437626,-0.4953133227895507,-0.33124383715483063,SKIP,MOS -50% below watch threshold 10%,Net debt/EBITDA 8.0x; Interest coverage 1.1x,179.19490550726636,,0.45,2026-06-30,"Energy | Oil, Gas & Coal | Oil & Gas",12,11.982005135072832,8.117437974233383,1.353991026774576
BIPP,Bhuwanatala Indah Permai Tbk.,Properties & Real Estate,Cyclical,76.0,43.3,26.2,18.3,29.3,1,0.3155710730509599,0.005850980152112416,0.004388850748814989,170.91153516201277,False,-104.64666777225881,,,,,,,,120.59437755117861,0.36978819789714795,0.5867681256734028,WATCH,Cheap but balance sheet weak - possible value trap,Net debt/EBITDA 62.0x; Interest coverage 0.1x; Normalised EBIT 9.2x trailing - valuation assumes cycle recovery,120.59437755117861,,1.45,2026-03-31,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
BIRD,Blue Bird Tbk.,Transportation & Logistic,Cyclical,1630.0,76.7,75.9,73.2,75.3,4,3.5525399364783503,0.19296456633737033,0.12206020353278155,5.182298589740285,False,-635.6352690793619,1525.353431634235,,,,,,,1675.44593694342,0.02712468122148353,0.027880942910073703,SKIP,MOS 3% below watch threshold 10%,,1925.6001124587287,,0.45,2026-06-30,Transportation & Logistic | Transportation | Passenger Land Transportation | Road Transportation,5,6.625536398518111,5.910974792208097,1.2412717730358216
BISI,BISI International Tbk.,Consumer Non-Cyclicals,Deep Value,700.0,50.0,93.3,76.0,73.1,6,17.835627531214154,0.134572365585983,0.07719461067071318,7.430946135527838,False,813.8543087285798,1076.610050784848,583.9425710263486,850.5493375475536,1141.534675679743,-0.198748018610232,0.17700247463791186,0.3867904191494007,685.8293862123049,-0.020662010220874983,-0.02024373398242152,SKIP,MOS -2% below watch threshold 10%,,685.8293862123049,,0.45,2026-06-30,Consumer Non-Cyclicals | Food & Beverage | Agricultural Products | Plantations & Crops,26,8.531657563897525,6.89544177076508,1.5596099814498379
BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.,Financials,Financial,795.0,58.3,55.8,92.5,68.9,6,,,,,False,,,14274.082734632924,22170.471239082064,30675.15390133967,0.9443046523703336,0.964141492915199,0.9740832596127487,1106.2949400728826,0.2813851250665347,0.3915659623558272,WATCH,MOS 28% attractive but short of buy threshold 30%,,1398.0789854973436,814.5108946484215,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,Financials,Financial,520.0,50.0,39.2,100.0,63.1,3,,,,,False,,,,,,,,,935.8506034899849,0.4443557571466963,0.7997126990192018,WATCH,Cheap but balance sheet weak - possible value trap,Earnings materially exceed cash generation,1030.5603360449552,841.1408709350145,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BKDP,Bukit Darmo Property Tbk.,Properties & Real Estate,Cyclical,169.0,38.3,28.9,20.0,29.1,5,-2.0392678753769595,-0.02122487273510406,-0.05062689117395821,-47.114534559544786,False,-50.022446613123066,,,,,,,,30.734200707783913,-1.0,-0.8181408242142963,SKIP,MOS -100% below watch threshold 10%,Interest coverage -15.2x,30.73420070778391,,1.45,2026-03-31,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
BKSL,Sentul City Tbk.,Properties & Real Estate,Cyclical,78.0,76.7,83.8,36.8,65.8,8,4.2597737415138734,0.07048902963305916,0.059762690031359804,14.186604712898513,False,-3.0910090372055525,2.018492988116573,6.927810644104588,20.152219811138238,34.11899186989461,-10.258968237877035,-2.8705413463626965,-1.2861167849693838,24.127343105978962,-1.0,-0.6906750883848851,SKIP,MOS -100% below watch threshold 10%,Trailing EBIT 2.4x mid-cycle - possible peak earnings,63.625508832310096,,0.45,2026-06-30,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
BKSW,Bank QNB Indonesia Tbk.,Financials,Financial,52.0,15.0,61.1,100.0,58.7,2,,,,,False,,,72.60003363402572,84.31929366887591,97.11016498994836,0.2837468882985617,0.38329654178312533,0.4645256755007841,88.69092423421196,0.41369423704865027,0.7055946968117686,WATCH,Cheap but F-Score 2/9 shows deteriorating fundamentals,,105.00151915935332,72.38032930907059,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BLES,Superior Prima Sukses Tbk.,Basic Materials,Cyclical,216.0,71.7,69.9,76.0,72.5,4,3.2118651577488473,0.12469834270129776,0.17213627625975,8.01935277035236,False,-47.508593055780366,86.85941719876877,,,,,,,155.61327674895938,-0.38805636969176177,-0.27956816319926214,SKIP,MOS -39% below watch threshold 10%,,270.20304266594377,,0.45,2026-06-30,Basic Materials | Construction Materials | Construction Materials | Construction Materials,10,12.68567498355167,10.901767958955283,0.5102438604959392
BLOG,Trimitra Trans Persada Tbk.,Transportation & Logistic,Cyclical,382.0,70.0,81.3,59.8,70.4,6,3.675692543321963,0.14731199486387042,0.2682253032062866,6.788313476605148,False,-59.12963249428141,212.5375817066549,,,,,,,274.5878464265138,-0.3911759204616954,-0.28118364809813134,SKIP,MOS -39% below watch threshold 10%,,378.00495429294534,,0.45,2026-06-30,Transportation & Logistic | Logistics & Deliveries | Logistics & Deliveries | Logistics & Deliveries,7,9.052415583885466,6.788313476605148,1.053034918368662
BLTA,Berlian Laju Tanker Tbk.,Transportation & Logistic,Cyclical,33.0,63.3,35.6,60.5,53.1,7,-25.729643469816843,0.1306823832530419,0.051555358269080205,7.6521408250084315,False,-36.23390219675369,,,,,,,,19.807734155814593,-0.6660158976493934,-0.399765631641982,SKIP,MOS -67% below watch threshold 10%,Net debt/EBITDA 6.7x; Interest coverage 1.3x,19.807734155814593,,0.45,2026-06-30,Transportation & Logistic | Transportation | Passenger Marine Transportation | Passenger Marine Transportation,10,18.1436746865216,9.323868477410677,1.8682050333418738
BLTZ,Graha Layar Prima Tbk.,Consumer Cyclicals,Compounder,2540.0,85.0,35.0,35.0,51.7,9,-2.9666124180447677,0.044610613457474524,0.09237869232896441,22.4161902851495,False,-1284.9001380853201,,,,,,,,465.5443523439979,-1.0,-0.8167148219118119,SKIP,MOS -100% below watch threshold 10%,Net debt/EBITDA 6.9x; Interest coverage 1.3x,465.5443523439979,,1.45,2026-03-31,Consumer Cyclicals | Media & Entertainment,10,12.548556815186648,8.243461215824126,2.8142590489474553
BLUE,Berkah Prima Perkasa Tbk.,Consumer Cyclicals,Ordinary,2480.0,65.0,94.4,18.8,59.4,7,16.827597422866262,0.020004640696555328,0.19532120350929477,49.98840094999525,False,149.2792462172902,323.2486469732595,303.56229148008396,476.5326451960962,662.9367964007022,-7.169657660403804,-4.204260453089136,-2.7409297740971996,428.72930024578545,-1.0,-0.8271252821589574,SKIP,MOS -100% below watch threshold 10%,,499.91686290682463,,1.45,2026-03-31,Consumer Cyclicals | Retailing | Specialty Retail | Specialty Stores,6,10.582498513763287,10.050352905588877,2.8584492925773355
BMAS,Bank Maspion Indonesia Tbk.,Financials,Financial,515.0,41.7,77.8,40.0,53.2,5,,,,,False,,,,,,,,,78.2433538505609,-1.0,-0.8480711575717264,SKIP,MOS -100% below watch threshold 10%,Earnings materially exceed cash generation,151.48807577705387,4.998631924067921,1.45,2026-03-31,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BMBL,Lavender Bina Cendikia Tbk.,Consumer Cyclicals,Ordinary,31.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Cyclicals | Consumer Services,9,17.933020637857847,13.102684494262084,1.5661740593254243
BMHS,Bundamedik Tbk.,Healthcare,Ordinary,189.0,43.3,51.3,18.3,37.6,6,2.3401236823484433,0.027760834009062752,0.02400191781857735,36.02197252696161,False,-59.56382684946417,,,,,,,,160.65354047372497,-0.17644466124237776,-0.14998126733478845,SKIP,MOS -18% below watch threshold 10%,Net debt/EBITDA 6.6x; Interest coverage 1.2x,160.65354047372497,,0.45,2026-06-30,Healthcare | Healthcare Equipment & Providers | Healthcare Providers | Healthcare Providers,8,26.02401022549359,18.815604339264357,1.336894058656226
BMRI,Bank Mandiri (Persero) Tbk.,Financials,Financial,4240.0,85.0,62.8,75.0,74.3,5,,,,,False,,,6248.002207237405,9625.076341994609,13239.247995321275,0.3213830822453016,0.5594840134928901,0.6797401180566746,6319.507960601006,0.32906168859438195,0.4904499907077844,BUY,"MOS 33%, quality and balance sheet both pass",,5570.279304608277,7068.736616593735,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BMSR,Bintang Mitra Semestaraya Tbk.,Consumer Cyclicals,Deep Value,306.0,36.7,81.8,100.0,72.8,8,5.046912409281497,0.48277705070326526,0.19491689966567766,2.0713494946441466,True,484.6031742535953,528.9083732262263,293.5552610191078,635.1391126300502,1007.9574542590506,-0.04239317305262734,0.5182157831016212,0.6964157577216981,484.6031742535953,0.3685555187059739,0.5836705040967167,DEEP VALUE,Trades below 2/3 NCAV - Graham net-net,,1187.2094031989361,,0.45,2026-06-30,Consumer Cyclicals | Retailing | Specialty Retail | Specialty Stores,6,10.582498513763287,10.050352905588877,2.8584492925773355
BMTR,Global Mediacom Tbk.,Consumer Cyclicals,Deep Value,117.0,50.0,77.6,58.0,61.9,7,6.000716233091994,0.10234057674873645,0.056508398387076116,9.771295333376617,True,383.59402021582764,403.5264780677603,,,,,,,383.59402021582764,0.6949900315594847,2.2785813693660484,DEEP VALUE,Trades below 2/3 NCAV - Graham net-net,,758.4403988219913,,0.45,2026-06-30,Consumer Cyclicals | Media & Entertainment | Media | Broadcasting,5,2.9402451161671346,9.771295333376617,2.0515302456242384
BNBA,Bank Bumi Arta Tbk.,Financials,Financial,745.0,43.3,77.8,50.0,57.0,5,,,,,False,,,1154.8186981412798,1605.8242329643901,2096.1339774282987,0.3548770891923529,0.5360637953353636,0.6445837870945519,485.130577090602,-0.5356690243436569,-0.34881801732805096,SKIP,MOS -54% below watch threshold 10%,,751.980413221084,218.28074096012006,1.45,2026-03-31,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BNBR,Bakrie & Brothers Tbk.,Industrials,Cyclical,109.0,45.0,31.2,18.8,31.7,1,0.9191047183443264,0.02754327630728971,0.048046878476609614,36.30650140685464,False,-32.61967140003195,,,,,,,,10.548981735619337,-1.0,-0.9032203510493639,SKIP,MOS -100% below watch threshold 10%,Net debt/EBITDA 16.9x; Trailing EBIT 2.3x mid-cycle - possible peak earnings,10.548981735619337,,1.45,2026-03-31,Industrials,23,11.957593259920444,8.600347857944449,1.0083627901114305
BNGA,Bank CIMB Niaga Tbk.,Financials,Financial,1650.0,36.7,72.2,85.0,64.6,4,,,,,False,,,,,,,,,2489.125609136964,0.3371166188065165,0.5085609752345237,WATCH,"Cheap and sound, but flagged: Earnings materially exceed cash generation",Earnings materially exceed cash generation,2734.915305052022,2243.3359132219066,1.45,2026-03-31,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BNII,Bank Maybank Indonesia Tbk.,Financials,Financial,194.0,30.0,81.4,82.5,64.6,7,,,,,False,,,,,,,,,214.36253920222322,0.09499112707847618,0.10496154227950116,SKIP,MOS 9% below watch threshold 10%,Earnings materially exceed cash generation,301.51423932648913,127.21083907795729,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BNLI,Bank Permata Tbk.,Financials,Financial,2200.0,30.0,83.3,30.0,47.8,6,,,,,False,,,,,,,,,799.8983263864707,-1.0,-0.6364098516425134,SKIP,MOS -100% below watch threshold 10%,Earnings materially exceed cash generation,1101.587828533064,498.2088242398773,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BOAT,Newport Marine Services Tbk.,Transportation & Logistic,Cyclical,134.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Transportation & Logistic | Transportation | Passenger Marine Transportation | Passenger Marine Transportation,10,18.1436746865216,9.323868477410677,1.8682050333418738
BOBA,Formosa Ingredient Factory Tbk.,Consumer Non-Cyclicals,Ordinary,214.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Non-Cyclicals | Food & Beverage | Processed Foods | Processed Foods,21,10.558880519242848,8.175622633576266,1.6206373241502938
BOGA,Bintang Oto Global Tbk.,Consumer Cyclicals,Ordinary,1810.0,16.7,66.6,18.8,34.0,7,2.705980885411965,0.005756484670074112,0.09133535899573626,173.71713073408142,False,17.955970387251973,45.71788186360528,18.353852115256164,39.721512332235434,63.04303531705023,-97.61690007273647,-44.56724791495715,-27.71054654804158,46.599443990309496,-1.0,-0.9742544508340831,SKIP,MOS -100% below watch threshold 10%,Interest coverage 1.4x,58.8383216206139,,1.45,2026-03-31,Consumer Cyclicals | Retailing | Specialty Retail,13,10.582498513763287,8.450289443602555,1.4759097575188527
BOLA,Bali Bintang Sejahtera Tbk.,Consumer Cyclicals,Ordinary,157.0,76.7,91.7,53.2,73.9,6,12.570535800323952,0.1580349797556444,0.18347302082962796,6.327713026231359,False,75.15725941462594,23.803192677490536,16.266030591230855,25.626302371806524,35.749049746515155,-8.65201676705563,-5.126517892519985,-3.3917251259330183,51.03668113802516,-1.0,-0.6749255978469735,SKIP,MOS -100% below watch threshold 10%,Trailing EBIT 7.1x mid-cycle - possible peak earnings,129.82017100872343,,1.45,2026-03-31,Consumer Cyclicals,49,11.174937874788398,8.450289443602555,1.219026001317649
BOLT,Garuda Metalindo Tbk.,Industrials,Cyclical,805.0,66.7,88.8,43.0,66.2,8,4.207067328041939,0.09043217968890382,0.19868108698832013,11.05801058251725,False,70.980393291626,323.7039094209284,283.72025172088985,527.9405445928097,789.8246011896588,-1.837301867305263,-0.5247929113322426,-0.01921363146638324,495.89243199021064,-0.6233359254329,-0.38398455653389985,SKIP,MOS -62% below watch threshold 10%,,761.5078945372817,,0.45,2026-06-30,Industrials | Industrial Goods | Machinery,4,14.416005681359687,9.823816834611925,1.0469873784900932
BOSS,Borneo Olah Sarana Sukses Tbk.,Energy,Cyclical,50.0,60.0,66.7,,63.4,6,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,"Energy | Oil, Gas & Coal | Coal | Coal Production",26,15.378032536083092,8.15902719908333,1.327597648369335
BPFI,Woori Finance Indonesia Tbk.,Financials,Financial,264.0,55.0,66.7,92.5,71.4,3,,,,,False,,,,,,,,,233.15112279702822,-0.1323127970943873,-0.1168518075870143,SKIP,MOS -13% below watch threshold 10%,Earnings materially exceed cash generation,313.27092065064363,153.03132494341278,0.45,2026-06-30,Financials | Financing Service | Consumer Financing | Consumer Financing,10,7.989408923865265,19.754981122137107,0.6942929524188031
BPII,Batavia Prosperindo Internasional Tbk.,Financials,Financial,438.0,75.0,77.2,17.5,56.6,6,2.413328586945286,0.05560146128614919,0.10918413977978728,17.985138823124935,False,-60.263386246288675,29.52530378880696,,,,,,,168.36647926105218,-1.0,-0.6156016455227119,SKIP,MOS -100% below watch threshold 10%,,268.3413020903494,68.39165643175497,1.45,2026-03-31,Financials | Investment Service | Investment Services | Investment Banking & Brokerage Services,4,19.145500860475803,10.882301928835526,2.9574084099589757
BPTR,Batavia Prosperindo Trans Tbk.,Financials,Financial,79.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Financials | Investment Service | Investment Services,6,21.010299838295108,8.82707394421313,2.9306073595903257
BRAM,Indo Kordsa Tbk.,Consumer Cyclicals,Ordinary,4600.0,23.3,91.1,52.5,55.6,5,6.30426047187293,0.08804228056305681,0.048009237635063956,11.358179202136744,False,1938.3969615097894,6793.634532443466,2288.44435632619,3092.1405685926725,3969.326909860277,-1.010099125759266,-0.48764258867235144,-0.15888665873628516,4436.529656598461,-0.0368464444181973,-0.03553703117424767,SKIP,MOS -4% below watch threshold 10%,Normalised EBIT 2.2x trailing - valuation assumes cycle recovery,3287.605371224714,,0.45,2026-06-30,Consumer Cyclicals | Automobiles & Components | Auto Components | Auto Parts & Equipment,5,8.829144066661675,5.966440431315428,0.8529848809918651
BREN,Barito Renewables Energy Tbk.,Energy,Cyclical,3570.0,47.5,61.3,18.8,42.5,6,1.9811960429174518,0.01661868671152353,0.1272613322516028,60.17322652256222,False,-323.79461866122267,37.91580866775098,,123.76897827527586,273.6745362868147,,-27.84406132900222,-12.04469187538365,109.21296462759129,-1.0,-0.9694081331575375,SKIP,MOS -100% below watch threshold 10%,,218.33754879553544,,0.45,2026-06-30,Energy,48,12.769743421191965,8.117437974233383,1.3229373691448352
BRIS,Bank Syariah Indonesia Tbk.,Financials,Financial,1835.0,61.7,68.3,55.0,61.7,6,,,,,False,,,,,,,,,1632.813994513803,-0.123826722557214,-0.1101831092567831,SKIP,MOS -12% below watch threshold 10%,Earnings materially exceed cash generation,1592.8542940784205,1672.7736949491855,1.45,2026-03-31,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
BRMS,Bumi Resources Minerals Tbk.,Basic Materials,Cyclical,625.0,70.0,73.8,18.8,54.2,8,3.2244241049481195,0.014458309576619128,0.05444190849161005,69.16437877475826,False,-11.221708288049328,2.090435139408931,,,,,,,21.079171367173586,-1.0,-0.9662733258125222,SKIP,MOS -100% below watch threshold 10%,,52.72706508011469,,0.45,2026-06-30,Basic Materials | Metals & Minerals,19,12.449518149274448,8.573447831556207,2.228715086990508
BRNA,Berlina Tbk.,Basic Materials,Cyclical,640.0,16.7,35.6,18.3,23.5,7,1.0725416862138233,0.0473672508355972,0.04140771243052439,21.111632665167996,False,-628.292459510788,,,,,,,,554.3287915854488,-0.15454944739478704,-0.13386126314773628,SKIP,MOS -15% below watch threshold 10%,Net debt/EBITDA 10.1x; Interest coverage 0.9x; Trailing EBIT -6.0x mid-cycle - possible peak earnings,554.3287915854488,,0.45,2026-06-30,Basic Materials | Containers & Packaging | Containers & Packaging | Containers & Packaging,9,19.006084751788784,13.236591015696982,0.9401486583379153
BRPT,Barito Pacific Tbk.,Basic Materials,Cyclical,1945.0,80.0,82.1,65.0,75.7,5,2.760217426802324,0.2564503247162856,0.21234324450197273,3.8993906562852407,False,-892.4703999275874,,,,,,,,1021.776632519286,-0.9035471531624484,-0.4746649704271023,SKIP,MOS -90% below watch threshold 10%,Trailing EBIT 4.8x mid-cycle - possible peak earnings,1021.7766325192858,,0.45,2026-06-30,Basic Materials | Chemicals | Basic Chemicals | Basic Chemicals,8,8.598946032361429,6.137238035447713,1.0540245818465046
BRRC,Raja Roti Cemerlang Tbk.,Consumer Non-Cyclicals,Ordinary,59.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Non-Cyclicals | Food & Beverage | Processed Foods | Processed Foods,21,10.558880519242848,8.175622633576266,1.6206373241502938
BSBK,Wulandari Bangun Laksana Tbk.,Properties & Real Estate,Cyclical,54.0,71.7,72.3,37.5,60.5,6,4.56789522986172,0.07170145205523575,0.04214683829303336,13.946718948308643,False,-20.809729166167966,12.176183638099209,4.278202039204379,14.256206444443956,24.84013622585467,-11.622124786337213,-2.7878239355214527,-1.1739011215161737,19.17942983331117,-1.0,-0.6448253734572006,SKIP,MOS -100% below watch threshold 10%,,34.13365575124258,,1.45,2026-03-31,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
BSDE,Bumi Serpong Damai Tbk.,Properties & Real Estate,Cyclical,605.0,66.7,68.7,68.2,67.9,3,5.2851628535890445,0.1558408646903792,0.07285032779030541,6.416802178214138,False,205.8410843244688,787.4715303349074,869.0326923360698,1665.3541717211772,2516.0893839430637,0.3038236589538611,0.6367139133084704,0.7595474930815532,1217.4571723827805,0.5030626015238735,1.0123259047649267,WATCH,Cheap but F-Score 3/9 shows deteriorating fundamentals,,1635.5019095703049,,0.45,2026-06-30,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
BSIM,Bank Sinarmas Tbk.,Financials,Financial,705.0,15.0,59.2,30.0,34.7,3,,,,,False,,,,,,,,,207.66442511326798,-1.0,-0.7054405317542298,SKIP,MOS -100% below watch threshold 10%,Earnings materially exceed cash generation,252.92293315502351,162.40591707151245,0.45,2026-06-30,Financials | Banks | Banks | Banks,39,13.481315257379515,,0.7861812292608251
