Ticker,PBV x ROE,Close Price,Price to Equity Discount (%),Relative PE ratio (TTM),EPS Growth,Debt to Total Assets Ratio,Liquidity Differential,CCE,Operating Efficiency,Dividend Payout Efficiency,Yearly Price Change,Composite Rank,Net Debt to Equity
BNBA,0.0005440072859656415,745.0,28.388931789298805,86.52743864100083,-0.3598024600926108,0.0033791353446819728,,0.1499780343601014,,0.0,-0.07453416149068323,0.4423,-0.382418430218882
BNBR,1.4137261646676424,109.0,-91.87414858128464,8.312098586155086,-0.7823763166571225,0.6987958791425782,1.311335175050736,0.008536571418449886,0.20959950105005004,0.0,2.0277777777777777,0.2198,4.321875988823835
BNGA,0.0822771734498166,1650.0,41.03381844723516,0.47411952748289427,0.04266896827548887,0.031107320455861162,,0.048121523369489556,,0.5990845903869221,-0.03225806451612903,0.6438,-0.10647342840489125
BNII,0.023148087732273337,194.0,113.85037308316743,0.7329571590832746,0.059122766451119066,0.09466885862719833,,0.10763643786439296,,0.3705508233791008,-0.049019607843137254,0.7161,-0.08768585162193424
BNLI,0.12807301962154174,2200.0,-43.27820576492969,1.8830253470981588,0.012635397364171696,0.04484690755456642,,0.0847789085441135,,0.3860893252193243,-0.30158730158730157,0.5044,-0.24111873248584859
BOAT,,134.0,,,,,,,,,0.2523364485981308,0.3572,
BOBA,,214.0,,,,,,,,,0.18232044198895028,0.2171,
BOGA,0.13827445935121313,1810.0,-93.4151025833445,129.41175860061364,0.17589642974872366,0.3428598756108376,1.2666795056618994,0.2492136498016748,0.0011984032856970565,0.0,2.0166666666666666,0.3181,0.16213987683419148
BOLA,0.09917508742725392,157.0,-32.16879137725691,1.7004036654577788,-2.649122832682448,0.01937077858633418,6.847222287100131,0.019666352900731435,-0.06715826320464356,0.0,-0.15135135135135136,0.4002,-0.0003708186962958664
BOLT,0.33699255516043136,805.0,-55.25591368966087,1.150064348370429,0.2754886587022398,0.22243006778822783,1.5647126105912215,0.02723956137528058,0.11509326082976211,0.9206245020703742,-0.24056603773584906,0.5515,0.37378058179776785
BOSS,,50.0,,,,,,,,,0.0,0.4594,
BPFI,0.047516663173010225,264.0,74.78413613445879,0.5345197733447392,1.2771650061282518,0.5875665779703094,,0.007167752605295978,,0.20771084910977788,-0.21428571428571427,0.5451,1.5019739171539128
BPII,0.2798783385151336,438.0,-66.18661133739482,2.424750487631602,-0.3799407315367518,0.24237497864798124,1.2944043085053085,0.041865817529388644,0.1414988756224088,1.011708596800874,-0.2512820512820513,0.4285,0.8886783278226597
BPTR,,79.0,,,,,,,,,-0.21,0.2353,
BRAM,0.010655146288773306,4600.0,84.72735405821474,2.1339876382682266,-0.0952245057797099,0.008744295471148236,2.3125794835326725,0.08619378076106858,0.0984795301200866,1.1957773639206524,-0.11961722488038277,0.546,-0.10252983838574843
BREN,7.938182639672282,3570.0,-97.39180865461267,14.36857666536836,0.28901025086884147,0.521500941501738,1.6301052247546997,0.05002066530151182,0.7352809121521829,0.21215589620041608,-0.592,0.3449,2.740425684855194
BRIS,0.26075287589200596,1835.0,-40.0226387623676,0.8271988443834136,0.158768958187177,0.022989925782443445,,0.13545289339545072,,0.19061906961582906,-0.32783882783882784,0.5662,-1.0192745204375988
BRMS,0.10473508943437435,625.0,-74.56367208524685,11.450190105694938,-1.3197363217167013,0.2074100931475319,3.1403478106038842,0.02273970033236028,0.12772027344978157,0.0,0.40765765765765766,0.4181,0.20731078786018886
BRNA,-0.0035159144885205077,640.0,52.73957142588665,-9.459589619798694,-1.6952542846532563,0.35466499917951455,1.119632087557568,0.016575645295489574,0.11878930337708807,0.0,-0.23353293413173654,0.7062,0.7800065542551046
BRPT,1.0685613510627472,1945.0,-76.08910470622405,1.2700552027746521,5.188675742574257,0.45230004295102,2.18026378153686,0.16788846664858573,0.1043334304762614,0.01371755977447896,-0.1723404255319149,0.4425,2.214806502432125
BRRC,,59.0,,,,,,,,,-0.2625,0.0332,
BSBK,0.019726415903532732,54.0,60.883522160613815,1.5196459567516378,-0.9329972401810899,0.11040611448633234,1.6561320269896131,0.0018573593510189917,0.3860163287625421,0.0,0.018867924528301886,0.5699,0.1453887486532492
BSDE,0.01734112420528736,605.0,254.22970384389635,0.35658784425372153,0.06667157692862284,0.22809929829084832,3.5557219230894455,0.10321724537831661,0.2623999934677631,0.0,-0.3125,0.7129,0.2283212563147981
BSIM,0.05080133960029493,705.0,-40.04662954608501,4.24924101054925,0.6574766456423261,0.012225368696814185,,0.20595377430357778,,0.0,-0.17058823529411765,0.3674,-1.416138324380464
BSML,,510.0,,,,,,,,,3.9038461538461537,0.4738,
BSSR,0.6914126078884156,4330.0,-52.76951071165432,0.5030736278230901,0.25538238911971894,0.0,2.775377115659706,0.15494078347765478,0.1867990565498701,1.2519982609117137,0.11025641025641025,0.6793,-0.20400797185168038
BSWD,0.036807628247178106,1125.0,-14.051113564427368,2.853615089445974,1.1997532720464898,0.000303329855032795,,0.10083332235743482,,0.0,-0.21052631578947367,0.4598,-0.20593533642581746
BTEK,-3.9074376345930135,11.0,-55.219647583369714,-0.09902541383224138,0.3180313773015261,0.8319833268320065,2.761159523738962,0.003240461105239479,-2.306061435651152,0.0,1.2,0.3728,13.30647960684337
BTEL,,50.0,,,,,,,,,0.0,,
BTON,,368.0,,,,,,,,,-0.05154639175257732,0.2257,
BTPN,0.004489049467570381,2140.0,110.15127250238335,3.913769964459388,-0.10575726772138733,0.21035705177690353,,0.07403500044310642,,0.22391923029169228,0.028846153846153848,0.5557,0.7118836444989708
BTPS,0.09061491649984861,995.0,33.83113392362129,0.47807906388868904,0.0811319540525757,0.01378138609510371,,0.06619571430778501,,0.7443331767694938,-0.3231292517006803,0.682,-0.11905795436500374
BUAH,1.0943459354560703,515.0,-80.98330412188605,1.9605999345641922,1.7454491142668638,0.0032192563766869496,1.4017764670104913,0.22880572440694663,0.01313310041153682,1.2266143131746032,-0.2196969696969697,0.412,-0.6322129435541897
BUDI,0.0480562194628475,218.0,61.19994692102516,0.6213471978975665,1.4098860680003589,0.47456484882665584,1.7545238273443495,0.02093783723692131,0.07626685609103208,0.3306028739684283,-0.05217391304347826,0.5983,1.1659994956618045
BUKA,-0.004270491959219107,118.0,124.22396530324045,-3.6138637074591813,-4.569147561192414,0.004259620633050624,42.86864346909429,0.5727491457855388,0.008961311981758494,0.0,-0.3218390804597701,0.8406,-0.5821081795680544
BUKK,0.009733655576130481,1030.0,170.79685321240393,1.0870525369682824,-0.13765331047013493,0.5864875469044312,1.5607754365678772,0.03255426764096653,0.7838132417962675,0.0,0.2716049382716049,0.6427,1.9590818827421528
BULL,0.284355654169035,464.0,-46.47268462759761,0.9523595535280593,1.422625276408365,0.31262175642836665,0.597004755551972,0.04816485425090953,0.37322257493367367,0.0,2.0526315789473686,0.5002,0.5018340248528588
BUMI,0.17078456836540806,192.0,-58.18155838117141,2.597941812093197,0.9498667080429859,0.15958859213031185,1.290821671141417,0.03912235471280481,0.06452349266309124,0.0,0.7777777777777778,0.4688,0.3323341496518607
BUVA,0.0368801940335877,790.0,-88.91969689942798,171.36307897876648,-0.7693680009568731,0.166587540453182,1.7752416368961859,0.0844692923342207,0.25332272807148876,0.0,2.0384615384615383,0.294,0.10411600950218444
BVIC,0.014403046404243213,93.0,152.70441332468232,0.8435944659891891,-0.3122612998436776,0.11258333475487588,,0.0799718820300359,,0.0,0.0,0.607,0.26313875385562996
BWPT,0.13014257819106226,93.0,3.6409381205282467,0.555049426736815,0.9606656580937972,0.46929534890714114,0.7667799335151574,0.02008994458844523,0.1707606238722089,0.0,-0.225,0.7123,1.488968961881322
BYAN,2.8852291854536127,12125.0,-89.00388521404398,2.2241029662551277,0.007149139905838949,0.0,1.8043157186451637,0.2470071883219422,0.32836248499809517,1.0925053418265378,-0.337431693989071,0.4547,-0.3762366500722706
CAKK,,140.0,,,,,,,,,0.05263157894736842,0.1594,
CAMP,0.07477388009205192,171.0,0.6065961180657072,1.025205452082696,0.3179892796666175,,4.4397912580699455,0.12330578866844516,0.0009155723284219853,0.0,-0.19339622641509435,0.5571,-0.1456537130346142
CANI,,135.0,,,,,,,,,2.5526315789473686,0.0963,
CARE,0.05482332100326121,428.0,-78.74813244820974,31.336767408210896,1.0747557943504022,0.2554652907536412,0.8680321691685433,0.09966718828486733,0.3000180158481552,0.0,0.6090225563909775,0.3881,0.21412688015864864
CARS,0.13589994435214847,91.0,-19.310529696665238,0.8769215189727848,-0.29553415718968173,0.3681505658386415,0.964750258722181,0.13310469043961723,0.0566082141894135,0.0,-0.14150943396226415,0.5897,0.6683905295272101
CASA,0.19193712880754618,1845.0,-91.85248098705576,60.898132705407285,0.430106800054076,0.031230109966473258,,0.06449250590634881,0.5301260677764628,0.0,0.7083333333333334,0.2723,-0.13626285220101633
CASH,,226.0,,,,,,,,,2.4242424242424243,0.385,
CASS,0.5467940075835487,1930.0,-56.242015261604514,0.7410975268743736,0.38767734176272123,0.04637298989946554,3.6052359919716706,0.4974429245245999,0.3073160148252566,0.0,-0.17167381974248927,0.6754,-0.8152511503611368
CBDK,0.40768727041478664,3800.0,-50.7261399793404,0.7838869116658801,7.783409233507615,0.00978598528309158,1.5057535627153777,0.1541739792381888,0.8087796071857415,0.013293094299630059,-0.36666666666666664,0.6168,-0.30365405048081
CBMF,,50.0,,,,,,,,,0.0,0.0717,
CBPE,,610.0,,,,,,,,,2.465909090909091,0.4535,
CBRE,-70.6717969360463,685.0,-98.27867749208859,-3.7054683327577704,3.9363167950876172,0.0949608621902687,0.1076465698475784,0.0028272082554448713,0.15221481823199634,0.0,4.614754098360656,0.353,3.486425496061145
CBUT,0.21595793485832587,845.0,-55.892942156150525,1.8468362534993108,0.11565154088813395,0.5409668655053536,1.2278993286029138,0.08482734933955026,0.02879677503124677,0.0,-0.2777777777777778,0.5279,1.5804214296875938
CCSI,,246.0,,,,,,,,,-0.2360248447204969,0.2749,
CDIA,0.32813955488847685,720.0,-79.30362132469412,5.520347625281639,-0.7759971336628576,0.3972159646241829,10.911132950436585,0.21740134428923447,0.05556943312766331,0.6818192926372677,-0.5247524752475248,0.3358,0.33491274533516097
CEKA,0.06355769293455536,2220.0,56.758551881333105,0.49680175934121523,-0.2351669328821982,,3.586125592496191,0.1854814818620143,0.03263468496511907,0.4326210772704717,-0.14285714285714285,0.7231,-0.2529183415226627
CENT,-0.8764797376121266,84.0,-6.568499753672611,-0.10141103377187104,-0.3750364874726344,0.7864909131546107,0.095229102622477,0.02286930350793859,0.23611186550594107,0.0,-0.17647058823529413,0.5359,8.882979379779394
CFIN,0.009719288989535984,352.0,305.71296883847606,0.48499968786994624,0.22739521546405692,0.34006288817421476,11.347980455783876,0.007564723391954262,0.47912157042505754,0.8878816176521539,0.12101910828025478,0.7757,0.5416553113023168
CGAS,0.0879361554662351,154.0,-1.6830574294908691,0.912829216208596,,0.1441352977787333,2.4554186849365807,0.0930379556984591,0.04888278612848671,0.3055730625899479,0.3391304347826087,0.5986,0.08762996318961008
CHEK,,133.0,,,,,,,,,-0.335,0.384,
CHEM,,68.0,,,,,,,,,-0.3523809523809524,0.1027,
CHIP,,915.0,-90.71638749389209,,,0.13193135098710615,3.189085043069019,0.10022985956986451,-0.07962974469829702,0.3502,-0.31203007518796994,0.3823,0.05343801687766893
CINT,,177.0,,,,,,,,,0.14193548387096774,0.169,
CITA,0.32103569731298903,3290.0,-37.807527184118,0.6248629275481372,-0.6726339212926116,0.0,5.53538945100882,0.09309295861746826,0.20382059321708018,0.8591762083615442,-0.1564102564102564,0.5002,-0.09815816628166957
CITY,0.027982415729395818,177.0,-6.1104888019147765,3.1455339337161483,0.9206085707926963,0.1159274504624088,5.365528007618699,0.08201985614943941,0.14942499931463188,0.0,0.5258620689655172,0.4069,0.0439327605195933
CLAY,227.66406501612133,2740.0,-99.59442829970722,20.719723823682116,4.179775048127201,0.5196634338077915,0.411745240851579,0.04643119533371089,0.28709524222229876,0.0,1.1076923076923078,0.3009,8.528291644023785
CLEO,0.6449359547975065,392.0,-73.37575638629889,1.6972373840965176,0.4940305708435767,0.13783016858047106,1.5087713115095518,0.014400537123750438,0.21579934896517844,0.13950275853970504,-0.35737704918032787,0.4686,0.1728685677423874
CLPI,0.08953653992914394,1610.0,24.86273440566635,0.5558373740939246,0.04001056770435415,0.08119103663223139,3.0753961358829067,0.2641936341874447,0.07805499874228869,0.7586788689721004,0.2931726907630522,0.7438,-0.2627914864724017
CMNP,0.0477380730475634,1370.0,64.98529914092,0.5971155120760555,1.335624885693733,0.2561959543558723,0.9971960460326978,0.0141533053227324,0.44840238818530453,0.0,0.05384615384615385,0.6586,0.42642796488258516
CMNT,-0.25870788060826444,795.0,-83.4224299109586,-10.91345675001171,0.42444541074805703,0.5474531953568431,0.5026928739428009,0.03065077444851238,0.07311979493167313,0.0,-0.12637362637362637,0.5783,3.803159859618901
CMPP,-0.009711806853768998,69.0,-1753.282562128563,-0.029229374959631065,,1.2168206398839065,0.04613849417123771,0.009231834648354087,-0.22974543810220005,0.0,-0.041666666666666664,0.5429,-0.46860979979146317
CMRY,1.5358084980982398,4690.0,-80.7526049720299,1.3637436755101175,0.284877735682342,4.8552891346306794e-05,2.0304257955772314,0.060345945298301285,0.1819562959237556,1.3116386810794785,-0.062,0.5749,-0.07784941937081763
CNKO,0.09828379572564475,37.0,-383.89237655248627,0.09795449136211247,1.688655375673314,0.1345466768711864,0.5262220164956829,0.3046485796464421,0.10039669110451414,0.0,-0.5,0.8502,0.2007856027908025
CNMA,0.4667489980037097,99.0,-54.665926467569534,0.8088739547182829,3.6100540151242346,0.26580882281891904,2.64131444939529,0.22376866592242398,0.18360824708641435,1.2530802442477056,-0.2787142652746701,0.6439,0.06984201897227788
CNTX,,142.0,,,,,,,,,0.0,0.0128,
COAL,,27.0,,,,,,,,,-0.20588235294117646,0.1604,
COCO,,107.0,,,,,,,,,-0.7488262910798122,0.5572,
COIN,-0.07467699629208907,740.0,-86.11322214855984,-53.87954480833614,-1.825465462835782,0.0033144611072978792,20.857662472361618,0.18998906208629637,-0.6926215631841732,0.0,-0.5460122699386503,0.524,-0.1890858166802159
COWL,,50.0,,,,,,,,,0.0,,
CPIN,0.2685025428982121,3140.0,-32.22495740708443,0.6291087619095808,-0.26456005116357445,0.1880231686594815,2.6814595034963373,0.10248255791854644,0.062058450125328936,0.46478794513562,-0.29596412556053814,0.7122,0.12839710830502638
CPRI,,50.0,,,,,,,,,0.0,0.1091,
CPRO,0.06063836192662212,50.0,33.637833977562934,0.7164855214023759,-0.4223972495702453,0.21883007502169136,1.186840882062359,0.011652074716637045,0.07591464849884741,0.0,-0.0196078431372549,0.7112,0.3746747318594711
CRAB,,208.0,,,,,,,,,-0.12605042016806722,0.3219,
CRSN,,124.0,,,,,,,,,0.13761467889908258,0.2952,
CSAP,0.020515061452438664,292.0,119.37912153999564,0.7858693063787274,,0.3565704709786466,0.9909794983153486,0.009386841998277566,0.039115344803609974,0.13874384676917248,0.12307692307692308,0.6088,1.1840533243255382
CSIS,,196.0,,,,,,,,,0.8666666666666667,0.2963,
CSMI,-5.331459370327814,81.0,-95.06010292274364,-5.9639202917980265,0.16472829797092195,0.0,0.16388222202011227,0.0054666345889621696,-1.8794236558446644,0.0,-0.8052884615384616,0.3702,-0.07278070880777066
CSRA,0.17608027200300078,755.0,0.17707920507389296,0.4391028993280928,0.05970728443630319,0.2658438301326864,1.4838155472748669,0.05860530596788996,0.22217588979214264,0.09144615474892794,0.013422818791946308,0.7251,0.35331263615484865
CTBN,0.013149202550088415,4050.0,-43.24762156420008,18.320873913487038,-0.9885568461764129,0.015643251049679827,2.8900647206999075,0.4062385786366603,0.03690394897241739,27.110053846907572,-0.3305785123966942,0.3998,-0.5691494534482102
CTRA,0.05278529854583481,630.0,109.79264417629278,0.3339798302674926,-0.12379165606715849,0.17030803337028178,2.285114078717697,0.1845077548842301,0.29556895938987143,0.24596224910984055,-0.37,0.8356,-0.02702372511634381
CTTH,-0.15041858411014006,136.0,-7.999072150701071,-0.609435606369281,0.5140279239789255,0.4844129536445976,2.732771043898162,0.010415743691289009,-0.06769610926722469,0.0,4.44,0.4319,2.025077675038078
CUAN,5.407101890840291,750.0,-92.62514377443217,2.638408672010058,7.254396248534584,0.5386944772561802,1.8413000696209652,0.08317082712763547,0.021868274964018917,0.026296325119455,-0.511400651465798,0.3066,3.474681775890725
CYBR,9.174692248162799,595.0,-96.8305286097241,8.418768320482053,-1.3631989101786552,0.09521609021792424,2.361938784310664,0.016398894679805893,-0.23020667536175846,0.0,0.2727272727272727,0.3356,0.1436539167974383
DAAZ,0.3762648516206419,1670.0,-49.7074541958337,0.8152913676821745,,0.443848995229021,1.6279443573541337,0.10695220415650332,0.04468112318094115,0.24538456669070224,-0.5242165242165242,0.5167,1.3165492411723305
DADA,,50.0,,,,,,,,,3.1666666666666665,0.3059,
DART,-0.09048850212619595,142.0,150.57163999344698,-0.1365703760081632,0.08815464864066835,0.554640115756151,0.05485627920060803,0.0037082452912003943,0.1256820659321355,0.0,-0.09554140127388536,0.6081,2.9922202067303783
DATA,1.9748986162850475,1950.0,-84.54488379617764,1.6448427323395836,1.374290404124482,0.4259331953632641,0.38335457293899233,0.008803770493285821,0.4068710929131984,0.0,-0.01015228426395939,0.3943,1.1190264780391281
DAYA,6.373929006619339,1020.0,-92.26175031225856,2.0329234974596497,1.6047172449646043,0.3251760548743187,0.8559322366526612,0.058487212964159575,0.060527404448804244,0.0,0.02,0.4822,1.719610083483776
DCII,25.308539119415272,205550.0,-99.05518229241412,34.34397899720643,-0.15296111926846448,0.31841615310483395,1.038246498089515,0.040229585402611436,0.47195535830831487,0.0,-0.18746911750172943,0.3139,0.48174410205365353
DEAL,,6.0,,,,,,,,,0.0,0.3714,
DEFI,,111.0,,,,,,,,,-0.9082644628099174,0.0545,
DEPO,0.06852214500037275,242.0,-16.578582262769984,1.6271502343196111,-0.6553242397706407,0.13859881179353367,1.7304095852081895,0.07019954366448193,-0.00853794924584529,0.1299839740866216,0.21,0.4918,0.11448936365089468
DEWA,1.397108122637146,492.0,-60.65004045636987,0.3586700698473021,0.34582350872650947,0.22551848563868399,0.9802613091885662,0.030517040776648453,0.12439197548199567,0.014093133253990928,1.1964285714285714,0.5401,0.3949098682155803
DEWI,,126.0,,,,,,,,,0.2,0.2193,
DFAM,-32.63552322716926,83.0,-96.05391003148782,-1.5268247457247202,0.2796109072739828,0.4668072854635058,0.3059980365049622,0.01720357225096462,0.023794735146556858,0.0,0.5660377358490566,0.3898,15.909407665420114
DGIK,0.06283999293294946,130.0,11.195875276569456,0.9986199830982188,-0.7407787948419575,0.16644717522530406,1.1964752639584801,0.007258693788567776,0.044181350402049686,0.0,0.3684210526315789,0.4253,0.3383653117385826
DGNS,,232.0,,,,,,,,,0.5263157894736842,0.2695,
DGWG,0.3270098548357074,318.0,-40.42975616716814,0.6686427484773703,,0.3013168226621802,1.1408474824890005,0.01350403433213765,0.08876337590845608,0.6503760280143945,-0.208955223880597,0.5389,1.0298937283386909
DIGI,,29.0,,,,,,,,,0.20833333333333334,0.0257,
DILD,0.0021883264403029195,118.0,362.3977417596898,1.658327179546013,-0.3616786488495151,0.2358124763510017,1.1543004946063036,0.061724771401434786,0.19996945756017998,0.0,-0.11278195488721804,0.7091,0.3951306783886707
DIVA,0.0007559862325118637,144.0,201.97246684176685,11.25550940652381,-2.2394599166110103,0.06917973817104081,7.441694868322458,0.06543893701388645,0.003203906372747909,0.0,0.34579439252336447,0.5236,0.004720653597189639
DKFT,1.1327835540551145,685.0,-59.272682793436324,0.41294783527073153,0.21718107484017096,0.16124418534566956,2.737931154028632,0.2048857629676664,0.3457767897667698,0.5438622649513438,-0.1746987951807229,0.6699,-0.09135015756814031
DKHH,,66.0,,,,,,,,,-0.15384615384615385,0.1583,
DLTA,0.4622422432604349,1795.0,-53.13939098864062,0.7644133202479519,-0.1796139714010969,0.003813408876599206,1.9747913035120344,0.5986202838005173,0.14441084628344772,0.9934102411035186,-0.10696517412935323,0.6429,-1.0868058884744785
DMAS,0.22447826604798188,148.0,-1.7734658198173288,0.35824636701884965,0.052139992744685865,0.00011992178110572427,4.123502092635339,0.23719167089070123,0.49992983820198633,0.5147428092146556,0.07246376811594203,0.7333,-0.2974212830137856
DMMX,0.19092458036338886,206.0,-54.14968961533266,1.9331579092168927,-0.935490407098473,0.0031640528650635903,3.1756052906971584,0.07462796146998277,0.1607042186758483,0.66519513522251,-0.4180790960451977,0.4268,-0.08980152586619705
DMND,0.059504225020506826,630.0,11.662792680822909,1.0458007798203393,1.2603388912530464,0.00495769954433863,3.3472363467917554,0.054341055130718706,0.046469495414871706,0.16045599203264757,0.08620689655172414,0.6224,-0.06283052727174185
DNAR,0.026548220614387302,126.0,83.68909352959636,0.8661868284179557,0.9389307261056613,0.028367248387092325,,0.06890982458155255,,0.0,0.09565217391304348,0.5834,-0.1491283790223566
DNET,0.6566605638400168,9800.0,-88.76871850735169,9.367294529091728,-0.1944095768841914,0.29235609938881024,0.972803661409778,0.021162571846168682,0.10207516427637822,0.061594845322491244,0.06233062330623306,0.3119,0.4184830871953594
DOID,-435.56008914332796,218.0,-95.12541250797757,-0.07497041549647739,0.6249795919975145,0.7396992697868943,0.976128638877099,0.11210418153725259,-0.03676315425430034,0.0,-0.39106145251396646,0.3078,203.19689207470344
DOOH,0.8748228289274947,272.0,-88.18476990565686,6.3534447901567885,5.349533672773014,0.0,8.719220305656641,0.42172892412017743,-0.1954450342932405,0.0,0.6790123456790124,0.3867,-0.5276435025607965
DOSS,,178.0,,,,,,,,,0.3283582089552239,0.2567,
DPNS,,310.0,,,,,,,,,0.2916666666666667,0.0791,
DPUM,-0.14892812584482132,100.0,-15.804242314209944,-0.7349479654546024,,0.4993371240973117,2.9761091790602014,0.005281695100195942,0.027000682684354155,0.0,1.0,0.4782,1.603008300310159
DRMA,0.375724291601641,970.0,-40.20777674492399,0.5776370705838118,-0.0320939791574228,0.08187889868620196,1.8370418470725887,0.12186294072231808,0.10442408862963386,0.5372391177742029,0.0051813471502590676,0.6763,-0.06485204193578839
DSFI,,82.0,,,,,,,,,-0.012048192771084338,0.139,
DSNG,0.2080460296873766,1360.0,-16.868328392928852,0.5396613014935003,0.5510949103374094,0.19277244171330754,1.3449786466588072,0.03799893512604891,0.25747181681199544,0.24036237723989318,-0.06206896551724138,0.7693,0.23007048348459508
DSSA,0.5975924989898467,1060.0,-79.39850434223403,3.059222717620405,0.021824369191412337,0.3473016164194992,2.2584345228531957,0.1073531269249379,0.1684903836681278,0.0,-0.6852731591448931,0.3562,0.5845063615760987
DUCK,,176.0,,,,,,,,,0.0,0.2075,
DUTI,0.04601771943517583,4290.0,29.658774223764834,1.0029627886293146,2.3961279862178038,0.00017837026770143894,2.7645655092496826,0.21537466978095393,0.36074604525224396,1.4462888238374252,0.26176470588235295,0.671,-0.35237110717808556
DVLA,0.10721533928330292,1585.0,-15.4978841236685,1.0134950783102414,-0.5129929825939695,4.580747269240964e-05,2.153656664323216,0.18071507149168586,0.07458407105966926,1.0548449104663515,-0.0364741641337386,0.5958,-0.3139175376907611
DWGL,2.7037742848811384,398.0,-85.3856305129175,1.3436406543504127,0.5271060459404757,0.18968371871048062,1.6298694619728766,0.2672693906980661,0.07176043132223786,0.0,0.7155172413793104,0.4753,-0.22797436353292574
DYAN,0.02662936162287484,85.0,104.1562280809329,0.6990813455931235,-0.3527561634032102,0.16564396242247728,1.8025413598138258,0.24183381610552915,0.04528157863481114,0.0,0.0,0.6608,-0.13364761218604118
EAST,,93.0,,,,,,,,,-0.021052631578947368,0.3134,
ECII,-0.028874798167800222,161.0,406.3548887557107,-0.10480566631123303,1.0374738174800424,0.03797120542928905,1.6202019586938854,0.21825368015907823,-0.006917369147357922,0.0,-0.1005586592178771,0.6466,-0.2849455069149991
EDGE,0.15628543986626284,4790.0,-81.32391792767486,14.233892068573608,-2.1255757780024718,0.5545699510422519,0.40005604893214164,0.046195058137894596,0.3719074029418857,0.0,0.10114942528735632,0.3364,3.090794252591181
EKAD,,178.0,,,,,,,,,-0.0273224043715847,0.4021,
ELIT,,176.0,,,,,,,,,-0.043478260869565216,0.293,
ELPI,0.18864651304092042,745.0,-64.18669657365331,3.206831852970403,-0.277851473306513,0.11326152638635405,4.026264338479615,0.04514909205498877,0.11974665283841864,0.7883158498602056,1.3878205128205128,0.3822,0.09186125306055953
ELSA,0.13578590047563216,705.0,5.414040559577811,0.5142355986972261,0.31339805201067217,0.0387863293472554,1.445880814789728,0.2530991084959437,0.06035556025806712,0.4163561326950456,0.45661157024793386,0.7864,-0.4504812759689817
ELTY,0.00040636516666062633,46.0,177.23820078819224,24.842260895293695,0.7613202852877757,0.11853329380675673,0.8318629495364281,0.014479001892180455,0.027861397193941248,0.0,3.1818181818181817,0.5305,0.16189394830686674
EMAS,-1.3810321187763168,7725.0,-94.20784609286275,-16.74672040789117,,0.45336202640773154,1.120951454617231,0.05981479778978162,-2.7376324066224673,0.0,1.1458333333333333,0.4035,0.8653202891299849
EMDE,-0.007020218132832559,82.0,551.0396703340089,-0.26076435369989237,-3.3227457304463166,0.1327768382441148,2.7158474139138487,0.03184555827440018,-0.02852927506272538,0.0,-0.07865168539325842,0.6374,0.18424800855478976
EMTK,0.014933125059960684,525.0,14.02747204203065,3.9961707869699366,-0.9958046756940294,0.05467045132399374,4.836682426465553,0.3315794921837226,0.07323535754998922,0.9810045053748032,-0.453125,0.5681,-0.4526783888180796
ENAK,-2.0976064674767674,240.0,-64.90526177973067,-0.30033483479675366,-9.550708553470377,0.5755439455082345,0.2088352679424383,0.013666614135309828,-0.1151473366222667,0.0,-0.6643356643356644,0.3572,2.9671641930044084
ENRG,0.21384305705719106,1340.0,-54.003934858114675,1.7150517153805285,-0.24038793589848506,0.2292375002217609,0.5652612399399397,0.04807871987307418,0.3836571500287201,0.0,1.5046728971962617,0.5121,0.36955084830635165
ENVY,,50.0,,,,,,,,,0.0,0.0663,
ENZO,,80.0,,,,,,,,,1.3529411764705883,0.1658,
EPAC,,62.0,,,,,,,,,3.1333333333333333,0.1936,
EPMT,0.06773093311720875,2330.0,30.833429569419103,0.6692513021677774,-0.40734978122524296,0.0011830966527103508,2.1182739433971323,0.0310159154925028,0.027740395583622415,0.6626322965577544,0.017467248908296942,0.7049,-0.05155656701945596
ERAA,0.1275732609231446,470.0,28.946189902934037,0.3657943981347189,0.6300245802716479,0.2719298149399839,1.264476392419359,0.04471720800813071,0.025866075953485643,0.25076415990138046,0.021739130434782608,0.6865,0.703422037869148
ERAL,0.09766594140722615,310.0,12.600712010797366,0.6265970145187856,0.3525071749449283,0.09997560344288957,1.9481253749314076,0.09457326077626872,0.04623340292101922,0.20840247824620142,-0.10919540229885058,0.693,0.009392611548708725
ERTX,,193.0,,,,,,,,,0.8921568627450981,0.2182,
ESIP,,131.0,,,,,,,,,2.358974358974359,0.1305,
ESSA,0.15300374853118665,655.0,-26.14426682116494,0.9297008686166934,0.6146709669321317,0.00019701875953565434,11.46096700370188,0.2410063830246795,0.35653397475302684,0.9512431557615073,0.10084033613445378,0.6829,-0.3533280447344262
ESTA,,179.0,,,,,,,,,1.796875,0.3401,
ESTI,,178.0,,,,,,,,,3.13953488372093,0.2973,
ETWA,,70.0,,,,,,,,,0.0,0.239,
EURO,,1895.0,-98.90268352996617,,,,9.034935564052603,0.12124038323947552,,1.9231,7.168103448275862,0.3355,-0.13549829221020385
EXCL,-0.3032668810293436,2560.0,-37.45077717491994,-0.6539505580081236,-2.864262218350604,0.5479295849088479,0.4038279863547572,0.02415388907387833,-0.00874168872866939,0.3827,-0.05185185185185185,0.4528,2.010259888277396
